tweet_id,retweet_count,like_count
736365877722001409,1140,3726
736225175608430592,2587,7615
736010884653420544,2745,7356
735991953473572864,1048,3349
735648611367784448,1031,3787
735635087207878657,2181,5768
735274964362878976,4623,12225
735256018284875776,817,3127
735137028879360001,896,2938
734912297295085568,486,2589
734787690684657664,5851,11737
734776360183431168,495,2361
734559631394082816,361,1394
733828123016450049,727,3353
733822306246479872,950,3442
733482008106668032,865,2925
733460102733135873,1163,3930
733109485275860992,15781,50099
732732193018155009,491,2272
732726085725589504,814,3345
732585889486888962,721,3419
732375214819057664,2316,7552
732005617171337216,4953,13929
731285275100512256,920,3278
731156023742988288,1163,3599
730924654643314689,1821,5741
730573383004487680,1957,4550
730427201120833536,958,3256
730211855403241472,974,3556
730196704625098752,1730,4502
729854734790754305,1036,3777
729838605770891264,346,1625
729823566028484608,1149,3708
729463711119904772,2133,5397
729113531270991872,293,1761
728986383096946689,747,2932
728760639972315136,1574,4360
728751179681943552,626,2595
728653952833728512,962,3102
728409960103686147,1855,4587
728387165835677696,889,3471
728046963732717569,1103,4007
728035342121635841,1542,4240
728015554473250816,1015,3859
727685679342333952,585,2781
727644517743104000,1615,5486
727524757080539137,1109,4185
727314416056803329,685,3115
727286334147182592,762,2869
727175381690781696,1267,3645
727155742655025152,1219,3384
726935089318363137,2252,6417
726887082820554753,1393,3587
726828223124897792,934,3349
726224900189511680,1057,4147
725842289046749185,2461,6631
725786712245440512,1267,3914
725729321944506368,1637,4867
725458796924002305,568,1324
724983749226668032,1190,3495
724771698126512129,576,2193
724405726123311104,1540,4941
724049859469295616,1651,4048
724046343203856385,521,2499
724004602748780546,1415,3904
723912936180330496,1148,3652
723688335806480385,2687,7166
723673163800948736,829,2836
723179728551723008,1725,4937
722974582966214656,1456,3838
722613351520608256,1515,4653
721503162398597120,1671,4303
721001180231503872,565,2380
720785406564900865,709,2895
720775346191278080,594,2297
720415127506415616,1387,3864
720389942216527872,2298,5961
720340705894408192,901,2668
720059472081784833,1037,3609
720043174954147842,1860,4646
719991154352222208,1612,4542
719704490224398336,1316,4249
719551379208073216,1749,4723
719367763014393856,697,2630
719339463458033665,1143,4181
719332531645071360,877,3229
718971898235854848,999,3254
718939241951195136,1618,4894
718631497683582976,7377,17654
718613305783398402,437,2288
718540630683709445,943,2283
718460005985447936,485,2538
718454725339934721,1400,4560
718246886998687744,456,1789
718234618122661888,926,3626
717841801130979328,555,2306
717790033953034240,1005,2672
717537687239008257,1702,5408
717428917016076293,415,1509
717421804990701568,773,2932
717047459982213120,1766,5885
717009362452090881,888,3030
716802964044845056,1075,4033
716791146589110272,1470,7762
716730379797970944,403,1151
716447146686459905,5416,12221
716439118184652801,195,2234
716285507865542656,979,2601
716080869887381504,1747,6354
715928423106027520,809,2986
715758151270801409,1315,3477
715733265223708672,1560,4375
715704790270025728,526,2603
715696743237730304,1192,3673
715680795826982913,1477,4024
715360349751484417,1437,5113
715342466308784130,635,2844
715220193576927233,598,2257
715200624753819648,1725,4830
715009755312439296,1132,3885
714982300363173890,952,3490
714962719905021952,3927,6881
714957620017307648,1301,3880
714631576617938945,915,3065
714606013974974464,853,3405
714485234495041536,1036,2497
714258258790387713,682,2861
714251586676113411,777,3078
714214115368108032,811,2146
714141408463036416,1304,4063
713919462244790272,736,3091
713909862279876608,498,1780
713900603437621249,679,2661
713761197720473600,1260,4540
713411074226274305,1205,4157
713177543487135744,2643,6756
713175907180089344,1356,4156
712809025985978368,6192,17835
712717840512598017,4586,11507
712668654853337088,1122,3890
712438159032893441,1445,4984
712309440758808576,24,222
712097430750289920,958,3533
712092745624633345,826,2752
712085617388212225,449,3070
712065007010385924,579,2102
711998809858043904,122,0
711968124745228288,2134,7539
711743778164514816,922,2664
711732680602345472,3767,8232
711694788429553666,16945,30764
711652651650457602,839,3613
711363825979756544,1043,3379
711306686208872448,687,3101
711008018775851008,568,2798
710997087345876993,1278,4285
710844581445812225,631,2382
710833117892898816,491,2517
710658690886586372,527,2175
710609963652087808,2198,4495
710588934686908417,1728,4247
710296729921429505,682,2241
710283270106132480,489,2030
710272297844797440,1165,4217
710269109699739648,1032,2235
710153181850935296,830,2730
710140971284037632,821,2563
710117014656950272,1828,5108
709918798883774466,1008,3284
709901256215666688,96,616
709852847387627521,1114,3280
709566166965075968,1105,3322
709556954897764353,994,3073
709519240576036864,221,1408
709449600415961088,531,2058
709409458133323776,638,2477
709225125749587968,530,2250
709207347839836162,5303,11631
709198395643068416,598,2301
709179584944730112,622,1890
709158332880297985,376,1902
709042156699303936,1511,4420
708853462201716736,603,1687
708845821941387268,828,2779
708834316713893888,465,1579
708810915978854401,6378,15475
708738143638450176,756,2579
708711088997666817,659,2374
708479650088034305,634,2382
708469915515297792,749,2900
708400866336894977,9252,14915
708356463048204288,1226,3357
708349470027751425,686,2221
708149363256774660,1440,4046
708130923141795840,796,3164
708119489313951744,911,2518
708109389455101952,513,1828
708026248782585858,1786,4131
707995814724026368,1035,2924
707983188426153984,2,46
707969809498152960,887,2530
707776935007539200,885,3068
707741517457260545,565,2328
707738799544082433,2251,3796
707693576495472641,927,3181
707629649552134146,802,2403
707610948723478529,5837,15898
707420581654872064,647,2108
707411934438625280,555,2152
707387676719185920,1170,3274
707377100785885184,998,3061
707315916783140866,592,2324
707297311098011648,723,2617
707059547140169728,628,2439
707038192327901184,732,2046
707021089608753152,1249,3814
707014260413456384,552,2157
706904523814649856,7248,13663
706901761596989440,536,1916
706681918348251136,905,3086
706644897839910912,1010,2395
706593038911545345,591,2025
706538006853918722,1327,3257
706516534877929472,949,2929
706346369204748288,861,3238
706310011488698368,7284,19883
706291001778950144,443,1601
706265994973601792,862,2566
706169069255446529,2043,3657
706166467411222528,1484,4812
706153300320784384,351,1389
705975130514706432,673,2911
705970349788291072,819,2986
705898680587526145,508,2227
705786532653883392,477,1826
705591895322394625,1054,2969
705475953783398401,850,2797
705442520700944385,1488,4132
705428427625635840,1547,3574
705239209544720384,690,2813
705223444686888960,737,2416
705102439679201280,481,2008
705066031337840642,563,2049
704871453724954624,1038,4028
704859558691414016,490,2110
704847917308362754,1401,4777
704819833553219584,909,2482
704761120771465216,2694,6233
704499785726889984,923,2707
704491224099647488,73,699
704480331685040129,996,3192
704364645503647744,3290,7471
704347321748819968,320,1475
704134088924532736,416,1409
704113298707505153,528,1743
704054845121142784,856,2750
703774238772166656,412,1739
703769065844768768,1043,3056
703631701117943808,611,2402
703611486317502464,1411,3612
703425003149250560,1250,3552
703407252292673536,638,2291
703382836347330562,1050,3272
703356393781329922,356,1801
703268521220972544,502,1857
703079050210877440,2860,6930
703041949650034688,11505,24728
702932127499816960,667,2410
702899151802126337,417,1505
702684942141153280,984,3035
702671118226825216,515,2044
702598099714314240,3184,11497
702539513671897089,888,2697
702332542343577600,1421,2974
702321140488925184,971,3083
702276748847800320,710,2321
702217446468493312,1244,4476
701981390485725185,911,3220
701952816642965504,946,3606
701889187134500865,1285,3322
701805642395348998,1539,3193
701601587219795968,425,1971
701570477911896070,865,2635
701545186879471618,566,2502
701214700881756160,4730,11459
700890391244103680,522,2075
700864154249383937,577,2442
700847567345688576,458,2318
700796979434098688,872,2283
700747788515020802,8601,21363
700518061187723268,737,2444
700505138482569216,533,2149
700462010979500032,1648,3847
700167517596164096,670,2474
700151421916807169,623,2093
700143752053182464,2494,7043
700062718104104960,628,2479
700029284593901568,539,1949
700002074055016451,1233,3085
699801817392291840,872,2817
699788877217865730,477,2099
699779630832685056,1136,2556
699775878809702401,557,1838
699691744225525762,4247,9626
699446877801091073,2436,5610
699434518667751424,473,2055
699423671849451520,297,1273
699413908797464576,583,1960
699370870310113280,400,1778
699323444782047232,794,2947
699088579889332224,576,2120
699079609774645248,593,2295
699072405256409088,1101,2779
699060279947165696,1658,3506
699036661657767936,1117,2441
698989035503689728,892,3125
698953797952008193,845,2526
698907974262222848,567,2378
698710712454139905,630,2313
698703483621523456,345,1351
698635131305795584,321,1216
698549713696649216,573,2183
698355670425473025,407,1726
698342080612007937,890,2121
698262614669991936,1827,4471
698195409219559425,5539,15773
698178924120031232,689,2636
697995514407682048,311,1435
697990423684476929,1194,3075
697943111201378304,625,2243
697881462549430272,1073,2832
697630435728322560,504,1625
697616773278015490,936,2932
697596423848730625,1163,2820
697575480820686848,465,1916
697516214579523584,1023,1912
697482927769255936,619,2277
697463031882764288,1292,3222
697270446429966336,1742,4425
697259378236399616,919,3091
697255105972801536,1078,2878
697242256848379904,627,2371
696900204696625153,956,2963
696894894812565505,632,2206
696886256886657024,1652,4527
696877980375769088,655,2297
696754882863349760,331,1388
696744641916489729,857,1930
696713835009417216,599,2217
696518437233913856,1598,3682
696490539101908992,129,1148
696488710901260288,946,2348
696405997980676096,1068,2992
696100768806522880,598,1809
695816827381944320,1071,2811
695794761660297217,721,2963
695767669421768709,677,1738
695629776980148225,1932,4273
695446424020918272,1685,4158
695409464418041856,3318,8129
695314793360662529,1329,3392
695095422348574720,564,2497
695074328191332352,1018,2657
695064344191721472,537,1504
695051054296211456,732,2476
694925794720792577,843,2536
694905863685980160,861,2580
694669722378485760,13300,33597
694356675654983680,261,1415
694352839993344000,558,1905
694342028726001664,446,1495
694329668942569472,464,1865
694206574471057408,1888,3881
694183373896572928,859,2759
694001791655137281,943,3195
693993230313091072,372,1770
693942351086120961,336,1647
693647888581312512,532,2521
693644216740769793,116,1281
693642232151285760,383,2393
693629975228977152,738,2297
693622659251335168,343,1440
693590843962331137,1813,4731
693582294167244802,228,1544
693486665285931008,583,1663
693280720173801472,1145,3140
693267061318012928,744,2229
693262851218264065,460,2070
693231807727280129,690,2709
693155686491000832,2963,7389
693109034023534592,562,1597
693095443459342336,419,1735
692919143163629568,710,2546
692905862751522816,813,2272
692901601640583168,554,1643
692894228850999298,730,2117
692828166163931137,823,2699
692752401762250755,3371,6396
692568918515392513,1428,4093
692535307825213440,1258,2952
692530551048294401,377,1734
692423280028966913,203,1389
692417313023332352,3200,8792
692187005137076224,761,2380
692158366030913536,736,2010
692142790915014657,361,1540
692041934689402880,1165,3177
692017291282812928,889,2719
691820333922455552,1530,3723
691793053716221953,3912,7616
691756958957883396,912,2651
691675652215414786,469,1830
691483041324204033,515,2238
691459709405118465,1046,3791
691444869282295808,769,2470
691416866452082688,7056,18154
691321916024623104,615,2425
691096613310316544,817,2801
691090071332753408,313,1629
690989312272396288,2663,5541
690959652130045952,1135,3362
690938899477221376,1788,3830
690932576555528194,931,3079
690735892932222976,1176,3552
690728923253055490,477,2034
690690673629138944,764,2189
690649993829576704,253,1225
690607260360429569,15,284
690597161306841088,560,1818
690400367696297985,418,1778
690374419777196032,781,3029
690360449368465409,813,2491
690348396616552449,477,1398
690248561355657216,376,1568
690021994562220032,945,2628
690015576308211712,676,2348
690005060500217858,1564,3438
689999384604450816,336,1331
689993469801164801,419,1371
689977555533848577,418,1287
689905486972461056,640,2297
689877686181715968,1070,2851
689835978131935233,699,2046
689661964914655233,863,3041
689659372465688576,3565,9697
689623661272240129,593,2077
689599056876867584,5125,10934
689557536375177216,419,1936
689517482558820352,1318,3193
689289219123089408,865,2107
689283819090870273,1024,3063
689280876073582592,648,1856
689275259254616065,232,1075
689255633275777024,1000,2398
689154315265683456,915,2898
689143371370250240,465,1891
688916208532455424,789,2538
688908934925697024,712,1972
688898160958271489,723,1960
688894073864884227,634,2096
688828561667567616,334,1293
688804835492233216,174,905
688789766343622656,615,2089
688547210804498433,645,2437
688519176466644993,673,2185
688385280030670848,4155,8695
688211956440801280,775,2113
688179443353796608,540,2007
688116655151435777,710,2654
688064179421470721,330,1631
687841446767013888,2300,5104
687826841265172480,1032,2565
687818504314159109,887,2320
687807801670897665,667,2234
687732144991551489,613,1649
687704180304273409,777,2275
687664829264453632,477,1824
687494652870668288,536,1786
687480748861947905,222,1501
687476254459715584,493,1854
687460506001633280,499,1935
687399393394311168,569,1780
687317306314240000,8505,18951
687312378585812992,1762,4090
687127927494963200,2088,5058
687124485711986689,469,2049
687109925361856513,2280,5449
687102708889812993,888,2193
687096057537363968,560,2108
686947101016735744,2962,8122
686760001961103360,1284,3292
686749460672679938,1341,3251
686730991906516992,1113,3869
686683045143953408,749,2648
686618349602762752,1263,3465
686606069955735556,502,1780
686394059078897668,641,1626
686386521809772549,812,3049
686377065986265092,523,2079
686358356425093120,609,2026
686286779679375361,1557,3787
686050296934563840,677,2090
686035780142297088,109,1077
686034024800862208,1061,2888
686007916130873345,372,2315
686003207160610816,569,1707
685973236358713344,482,1968
685943807276412928,545,1526
685906723014619143,2642,7004
685681090388975616,114,1917
685667379192414208,517,2210
685663452032069632,1358,3018
685641971164143616,705,2729
685547936038666240,14373,30840
685532292383666176,1058,2846
685325112850124800,3642,8812
685321586178670592,589,2489
685315239903100929,959,3083
685307451701334016,405,1954
685268753634967552,1096,2903
685198997565345792,608,2181
685169283572338688,1308,3847
684969860808454144,336,2245
684959798585110529,2873,6383
684940049151070208,958,2994
684926975086034944,427,3273
684914660081053696,1348,3277
684902183876321280,479,1745
684880619965411328,741,1953
684830982659280897,20061,32860
684800227459624960,923,2553
684594889858887680,3237,8335
684588130326986752,1304,3865
684567543613382656,1122,2803
684538444857667585,875,2476
684481074559381504,1091,3631
684460069371654144,514,1851
684241637099323392,3006,7606
684225744407494656,189,1168
684222868335505415,1262,3586
684200372118904832,965,2011
684195085588783105,466,1783
684188786104872960,1074,3283
684177701129875456,604,1892
684147889187209216,1400,2802
684122891630342144,433,1885
684097758874210310,1328,3852
683857920510050305,1039,3573
683852578183077888,322,1815
683849932751646720,869,2446
683834909291606017,1043,2461
683828599284170753,980,2620
683773439333797890,1243,3122
683742671509258241,3066,6061
683515932363329536,2666,6892
683498322573824003,891,2978
683481228088049664,921,2497
683462770029932544,629,2276
683449695444799489,1483,3632
683391852557561860,2212,7167
683357973142474752,840,2717
683142553609318400,959,2685
683111407806746624,833,3189
683098815881154561,598,2034
683078886620553216,524,1883
683030066213818368,686,2022
682962037429899265,15126,34338
682808988178739200,156,1654
682788441537560576,1034,2317
682750546109968385,404,1421
682697186228989953,339,1234
682662431982772225,1004,2859
682638830361513985,547,1936
682429480204398592,1066,3225
682406705142087680,1616,7082
682393905736888321,613,2106
682389078323662849,436,1570
682303737705140231,901,2873
682259524040966145,1104,3874
682242692827447297,1062,3027
682088079302213632,9053,17043
682059653698686977,1561,4611
682047327939461121,863,2992
682032003584274432,1845,6161
682003177596559360,1388,2913
681981167097122816,941,2633
681891461017812993,761,2306
681694085539872773,3764,12002
681679526984871937,407,1661
681654059175129088,836,2459
681610798867845120,429,1771
681579835668455424,1201,3305
681523177663676416,5298,13364
681340665377193984,250,1540
681339448655802368,3765,8689
681320187870711809,683,2456
681302363064414209,1666,3671
681297372102656000,877,3009
681281657291280384,1016,3024
681261549936340994,245,1353
681242418453299201,483,1387
681231109724700672,455,2262
681193455364796417,1368,3468
680970795137544192,599,2245
680959110691590145,1849,4283
680940246314430465,955,2977
680934982542561280,404,1949
680913438424612864,571,2251
680889648562991104,335,1642
680836378243002368,1217,3229
680805554198020098,620,2017
680801747103793152,756,2226
680798457301471234,953,2642
680609293079592961,645,2454
680583894916304897,1218,3371
680497766108381184,1772,3953
680494726643068929,448,1597
680473011644985345,693,2384
680440374763077632,459,1350
680221482581123072,272,1386
680206703334408192,1074,2636
680191257256136705,456,2012
680176173301628928,1424,3616
680161097740095489,681,2176
680145970311643136,1597,3386
680130881361686529,869,2142
680115823365742593,845,2538
680100725817409536,1273,3356
680085611152338944,8292,11944
680070545539371008,793,2426
680070545539371008,793,2426
679877062409191424,595,1837
679872969355714560,609,2049
679862121895714818,566,2295
679854723806179328,1129,2653
679844490799091713,700,2220
679828447187857408,12837,33705
679777920601223168,1011,2898
679736210798047232,730,1948
679729593985699840,767,2022
679722016581222400,433,1558
679530280114372609,1921,4448
679527802031484928,661,2462
679511351870550016,1164,3126
679503373272485890,1356,2958
679475951516934144,593,1949
679462823135686656,17238,29313
679405845277462528,1092,2208
679158373988876288,7367,19729
679148763231985668,951,2591
679132435750195208,1056,2754
679111216690831360,2363,5513
679062614270468097,7339,15727
679047485189439488,600,2085
679001094530465792,1119,2644
678991772295516161,1044,2116
678969228704284672,419,1524
678800283649069056,830,2382
678798276842360832,1053,3206
678774928607469569,833,2607
678767140346941444,1255,3276
678764513869611008,429,1507
678755239630127104,2986,6581
678740035362037760,1513,3447
678708137298427904,2230,5210
678675843183484930,1337,2642
678643457146150913,365,1904
678446151570427904,1396,3716
678424312106393600,2330,5065
678410210315247616,1639,3895
678399652199309312,29093,74594
678396796259975168,381,1479
678389028614488064,386,1731
678380236862578688,836,2270
678341075375947776,481,1597
678334497360859136,228,1192
678278586130948096,5586,10590
678255464182861824,337,1474
678023323247357953,347,1768
678021115718029313,5738,12577
677961670166224897,1554,3176
677918531514703872,375,1240
677895101218201600,1883,4461
677716515794329600,894,2830
677700003327029250,1316,3155
677698403548192770,293,1136
677687604918272002,775,2304
677673981332312066,1371,3085
677662372920729601,861,1806
677644091929329666,743,1733
677573743309385728,623,1966
677565715327688705,420,1210
677557565589463040,1045,2264
677547928504967168,3354,6419
677530072887205888,209,982
677335745548390400,1575,2796
677334615166730240,257,1249
677331501395156992,213,1001
677328882937298944,1375,3390
677314812125323265,480,1527
677301033169788928,361,1130
677269281705472000,649,1826
677228873407442944,1495,3268
677187300187611136,830,2527
676975532580409345,971,2570
676957860086095872,735,2067
676949632774234114,359,1206
676948236477857792,787,1990
676946864479084545,334,1601
676942428000112642,680,1909
676936541936185344,4506,11797
676916996760600576,1648,2739
676897532954456065,657,2079
676864501615042560,643,1931
676821958043033607,14050,21064
676819651066732545,605,1677
676811746707918848,391,1329
676776431406465024,1830,4595
676617503762681856,868,2658
676613908052996102,184,1005
676606785097199616,395,1750
676603393314578432,348,1064
676593408224403456,1944,4197
676590572941893632,113,850
676588346097852417,714,2115
676582956622721024,252,1096
676575501977128964,1017,2373
676533798876651520,502,1724
676496375194980353,475,1404
676470639084101634,4255,10753
676440007570247681,604,1595
676430933382295552,308,1283
676263575653122048,491,1919
676237365392908289,255,1108
676219687039057920,28125,70586
676215927814406144,525,1601
676191832485810177,938,2086
676146341966438401,606,1778
676121918416756736,1050,1988
676101918813499392,1064,2616
676098748976615425,1272,2727
676089483918516224,399,1206
675898130735476737,517,1481
675891555769696257,777,1954
675888385639251968,852,2162
675878199931371520,1267,3826
675870721063669760,512,1496
675853064436391936,1163,2470
675849018447167488,127,878
675845657354215424,793,2090
675822767435051008,484,1401
675820929667219457,215,970
675798442703122432,3112,9463
675781562965868544,426,1483
675740360753160193,302,1083
675710890956750848,734,1723
675707330206547968,618,1809
675706639471788032,86,595
675534494439489536,369,1689
675531475945709568,342,1088
675522403582218240,254,953
675517828909424640,415,1176
675501075957489664,5306,15787
675497103322386432,1168,2867
675489971617296384,537,1173
675483430902214656,876,1687
675432746517426176,513,1383
675372240448454658,466,1549
675362609739206656,199,965
675354435921575936,15107,29866
675349384339542016,2042,3590
675334060156301312,1156,2518
675166823650848770,1400,3226
675153376133427200,2300,5690
675149409102012420,1527,3412
675147105808306176,204,855
675146535592706048,260,1074
675145476954566656,799,1941
675135153782571009,420,1183
675113801096802304,699,1765
675111688094527488,220,875
675109292475830276,1010,2557
675047298674663426,280,948
675015141583413248,1063,2465
675006312288268288,206,889
675003128568291329,417,1413
674999807681908736,978,2028
674805413498527744,321,779
674800520222154752,767,2737
674793399141146624,975,2270
674790488185167872,221,1006
674788554665512960,184,731
674781762103414784,1069,1830
674774481756377088,420,1002
674767892831932416,704,1655
674764817387900928,204,712
674754018082705410,392,1240
674752233200820224,410,1329
674743008475090944,481,1276
674742531037511680,46,437
674739953134403584,336,986
674737130913071104,81,589
674690135443775488,419,1044
674670581682434048,583,1475
674664755118911488,211,828
674646392044941312,435,1303
674644256330530816,249,946
674638615994089473,525,1535
674632714662858753,514,1364
674606911342424069,87,847
674468880899788800,1817,5655
674447403907457024,316,969
674436901579923456,350,1009
674422304705744896,479,1304
674416750885273600,119,625
674410619106390016,411,1088
674394782723014656,503,1361
674372068062928900,282,775
674330906434379776,68,518
674318007229923329,459,1275
674307341513269249,6165,10307
674291837063053312,5238,13387
674271431610523648,658,1415
674269164442398721,208,834
674265582246694913,747,1480
674262580978937856,397,1198
674255168825880576,481,1329
674082852460433408,147,694
674075285688614912,250,904
674063288070742018,1942,5819
674053186244734976,1152,2997
674051556661161984,441,1316
674045139690631169,575,1285
674042553264685056,114,647
674038233588723717,375,1001
674036086168010753,184,774
674024893172875264,1104,1606
674019345211760640,271,1033
674014384960745472,572,1421
674008982932058114,313,1101
673956914389192708,855,1779
673919437611909120,331,1067
673906403526995968,1470,2897
673887867907739649,226,856
673716320723169284,681,2818
673715861853720576,1840,3209
673711475735838725,269,953
673709992831262724,240,765
673708611235921920,260,969
673707060090052608,352,1003
673705679337693185,365,1138
673700254269775872,511,1300
673697980713705472,1728,3574
673689733134946305,587,1573
673688752737402881,445,1144
673686845050527744,387,1297
673680198160809984,422,1245
673662677122719744,334,1145
673656262056419329,207,659
673636718965334016,323,1004
673612854080196609,646,1443
673583129559498752,320,1083
673580926094458881,244,751
673576835670777856,501,1252
673363615379013632,268,938
673359818736984064,603,1312
673355879178194945,508,1363
673352124999274496,480,1515
673350198937153538,187,694
673345638550134785,1127,2267
673343217010679808,242,878
673342308415348736,507,1160
673320132811366400,6986,12169
673317986296586240,221,801
673295268553605120,2812,6840
673270968295534593,322,973
673240798075449344,629,1294
673213039743795200,738,2008
673148804208660480,558,1521
672997845381865473,636,1780
672995267319328768,261,854
672988786805112832,257,885
672984142909456390,481,1134
672980819271634944,900,1650
672975131468300288,800,1519
672970152493887488,316,856
672968025906282496,483,1202
672964561327235073,573,1280
672902681409806336,435,1247
672898206762672129,372,812
672884426393653248,750,1393
672877615439593473,316,926
672834301050937345,511,1180
672828477930868736,429,1126
672640509974827008,283,888
672622327801233409,428,1175
672614745925664768,523,1109
672609152938721280,342,988
672604026190569472,348,991
672594978741354496,541,1194
672591762242805761,292,861
672591271085670400,164,651
672538107540070400,323,923
672523490734551040,149,560
672488522314567680,383,1012
672482722825261057,531,1010
672481316919734272,114,650
672475084225949696,623,1317
672466075045466113,463,1217
672272411274932228,2997,5821
672267570918129665,547,1344
672264251789176834,295,1025
672256522047614977,1346,2559
672254177670729728,665,1299
672248013293752320,531,1566
672245253877968896,138,617
672239279297454080,281,815
672231046314901505,900,1645
672222792075620352,179,713
672205392827572224,1026,2022
672169685991993344,326,923
672160042234327040,310,787
672139350159835138,614,1573
672125275208069120,1012,2148
672095186491711488,331,891
672082170312290304,325,850
672068090318987265,450,1155
671896809300709376,3731,7728
671891728106971137,501,1190
671882082306625538,1242,3157
671879137494245376,589,1273
671874878652489728,490,1127
671866342182637568,429,1014
671855973984772097,383,805
671789708968640512,3062,6411
671768281401958400,441,1073
671763349865160704,800,1513
671744970634719232,676,1228
671743150407421952,208,682
671735591348891648,671,1310
671729906628341761,3877,7638
671561002136281088,6436,11574
671550332464455680,189,821
671547767500775424,511,1221
671544874165002241,911,1759
671542985629241344,495,978
671538301157904385,340,846
671536543010570240,356,1058
671533943490011136,511,912
671528761649688577,224,756
671520732782923777,464,1248
671518598289059840,260,846
671511350426865664,619,1442
671504605491109889,3193,6327
671497587707535361,402,836
671488513339211776,427,898
671486386088865792,177,523
671485057807351808,203,688
671390180817915904,668,1296
671362598324076544,264,996
671357843010908160,135,357
671355857343524864,107,431
671347597085433856,379,852
671186162933985280,184,653
671182547775299584,294,993
671166507850801152,309,788
671163268581498880,984,1480
671159727754231808,71,319
671154572044468225,193,634
671151324042559489,135,594
671147085991960577,198,593
671141549288370177,580,1039
671138694582165504,353,830
671134062904504320,168,659
671122204919246848,2231,3125
671115716440031232,691,1233
671109016219725825,387,1025
670995969505435648,252,985
670842764863651840,7707,22398
670840546554966016,169,525
670838202509447168,610,997
670833812859932673,111,384
670832455012716544,188,657
670826280409919488,3579,4950
670823764196741120,165,686
670822709593571328,84,549
670815497391357952,1349,2825
670811965569282048,236,1005
670807719151067136,437,1058
670804601705242624,842,1765
670803562457407488,81,311
670797304698376195,209,669
670792680469889025,240,742
670789397210615808,212,593
670786190031921152,175,541
670783437142401025,341,749
670782429121134593,673,1382
670780561024270336,257,716
670778058496974848,63,302
670764103623966721,380,972
670755717859713024,93,396
670733412878163972,458,862
670727704916926465,320,747
670717338665226240,426,1073
670704688707301377,327,700
670691627984359425,216,529
670679630144274432,251,675
670676092097810432,36,219
670668383499735048,4413,9591
670474236058800128,650,1359
670468609693655041,79,323
670465786746662913,483,874
670452855871037440,180,497
670449342516494336,581,1093
670444955656130560,1766,6143
670442337873600512,178,585
670435821946826752,453,957
670434127938719744,573,1283
670433248821026816,101,298
670428280563085312,538,1260
670427002554466305,144,472
670421925039075328,562,1166
670420569653809152,277,549
670417414769758208,291,512
670411370698022913,789,1819
670408998013820928,194,497
670403879788544000,133,387
670385711116361728,180,506
670374371102445568,241,683
670361874861563904,58,296
670338931251150849,99,384
670319130621435904,1090,3522
670303360680108032,113,395
670290420111441920,255,633
670093938074779648,289,927
670086499208155136,224,630
670079681849372674,1079,1995
670073503555706880,694,1406
670069087419133954,209,563
670061506722140161,296,679
670055038660800512,286,601
670046952931721218,157,580
670040295598354432,100,676
670037189829525505,245,531
670003130994700288,83,297
669993076832759809,72,294
669972011175813120,138,402
669970042633789440,48,273
669942763794931712,139,453
669926384437997569,84,344
669923323644657664,53,207
669753178989142016,349,718
669749430875258880,58,232
669684865554620416,75,457
669683899023405056,96,344
669682095984410625,120,316
669680153564442624,250,598
669661792646373376,376,725
669625907762618368,1603,3174
669603084620980224,322,863
669597912108789760,136,456
669583744538451968,824,1341
669573570759163904,122,395
669571471778410496,900,1431
669567591774625800,47,208
669564461267722241,106,346
669393256313184256,63,320
669375718304980992,643,1197
669371483794317312,152,444
669367896104181761,136,412
669363888236994561,204,564
669359674819481600,104,337
669354382627049472,1116,2424
669353438988365824,233,570
669351434509529089,162,387
669328503091937280,374,919
669327207240699904,109,511
669324657376567296,188,446
669216679721873412,356,1075
669214165781868544,139,393
669203728096960512,416,904
669037058363662336,274,586
669015743032369152,330,664
669006782128353280,215,521
669000397445533696,5615,18964
668994913074286592,198,394
668992363537309700,298,668
668989615043424256,297,605
668988183816871936,399,814
668986018524233728,144,489
668981893510119424,267,494
668979806671884288,301,719
668975677807423489,511,1166
668967877119254528,18,129
668960084974809088,215,629
668955713004314625,65,245
668932921458302977,51,230
668902994700836864,89,282
668892474547511297,130,361
668872652652679168,270,480
668852170888998912,141,415
668826086256599040,116,389
668815180734689280,230,506
668779399630725120,327,644
668655139528511488,195,481
668645506898350081,466,792
668643542311546881,457,796
668641109086707712,477,959
668636665813057536,440,935
668633411083464705,1405,2509
668631377374486528,286,635
668627278264475648,99,285
668625577880875008,113,339
668623201287675904,660,1273
668620235289837568,35,186
668614819948453888,279,554
668587383441514497,942,1500
668567822092664832,49,210
668544745690562560,202,461
668542336805281792,183,406
668537837512433665,63,229
668528771708952576,195,414
668507509523615744,90,285
668496999348633600,117,365
668484198282485761,211,376
668480044826800133,130,408
668466899341221888,452,787
668297328638447616,260,567
668291999406125056,29,218
668286279830867968,122,449
668274247790391296,204,740
668268907921326080,209,495
668256321989451776,532,1167
668248472370458624,414,857
668237644992782336,2483,5549
668226093875376128,89,259
668221241640230912,174,460
668204964695683073,176,500
668190681446379520,176,582
668171859951755264,163,436
668154635664932864,278,450
668142349051129856,245,516
668113020489474048,211,601
667937095915278337,707,1125
667924896115245057,97,269
667915453470232577,49,189
667911425562669056,254,439
667902449697558528,344,778
667886921285246976,935,1676
667885044254572545,411,745
667878741721415682,105,354
667873844930215936,352,565
667866724293877760,915,2750
667861340749471744,72,224
667832474953625600,56,263
667806454573760512,430,943
